utterance,coded_word,spatial_or_not,session_id,line,is_candidate
it was really fun and uh this was probably my favorite thing of the day.,probably,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,my,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,favorite,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,thing,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,of,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,the,0,76,19,False
it was really fun and uh this was probably my favorite thing of the day.,day,0,76,19,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,it,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,has,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,all,0,76,21,True
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,sorts,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,of,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,things,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,you,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,can,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,do,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,and,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,you,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,have,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,a,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,smart,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,brain,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,to,0,76,21,True
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,tell,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,what,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,you,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,can,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,do,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,and,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,just,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,use,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,your,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,imagination,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,to,0,76,21,True
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,think,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,what,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,is,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,right,0,76,21,True
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,and,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,what,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,is,0,76,21,False
it has all sorts of things you can do and you have a smart brain to tell what you can do and just use your imagination to think what is right and what is wrong.,wrong,0,76,21,False
yeah yeah so basically you can build whatever you like,yeah,0,76,24,False
yeah yeah so basically you can build whatever you like,yeah,0,76,24,False
yeah yeah so basically you can build whatever you like,so,0,76,24,False
yeah yeah so basically you can build whatever you like,basically,0,76,24,False
yeah yeah so basically you can build whatever you like,you,0,76,24,False
yeah yeah so basically you can build whatever you like,can,0,76,24,False
yeah yeah so basically you can build whatever you like,build,0,76,24,True
yeah yeah so basically you can build whatever you like,whatever,0,76,24,False
yeah yeah so basically you can build whatever you like,you,0,76,24,False
yeah yeah so basically you can build whatever you like,like,0,76,24,False
and you can you can either put it on a display or you can actually take it home with you.,and,0,76,25,False
and you can you can either put it on a display or you can actually take it home with you.,you,0,76,25,False
and you can you can either put it on a display or you can actually take it home with you.,can,0,76,25,False
